WKT,C_COMP_MER,INDIRIZZ,CARRAIO,FRONTE,INSEGNA,ANNO_INI,MESE_INI,TIPO_MER,DESC_RIP,DETT_RIP,CAT_MER,PREVALEN,TIPO_LOC,MQ_TOT_L,MQ_TOT_V,TIPO_ADD,NOME_ADD,SEZCENS,ZONASTAT,NCIRCO,SEZ_ELET,CAP
"POINT (1396346.886 4990586.714)",AE,CORSO VITTORIO EMANUELE II 27/B,No,No,,2010,2,.,Acconciatori/estetisti,Acconciatori,Nessuna,,59180,0,.,,,321,09,8,0,10125
"POINT (1396383.467 4989973.667)",CF,CORSO GUGLIELMO MARCONI 33 scala B,No,No,,2006,9,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,66693,.,60,N,NEGOZIO,361,09,8,733,10125
"POINT (1396332.106 4990594.534)",CF,CORSO VITTORIO EMANUELE II 27/G,No,No,,2012,1,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Cartolerie,S,111260,110,110,,NEGOZIO,321,09,8,0,10125
"POINT (1396407.806 4990256.774)",EP,VIA CLAUDIO LUIGI BERTHOLLET 30/G,No,No,,2014,7,ALTRO,Somministrazione,U,Nessuna,,129613,21,,,,344,09,8,0,10125
"POINT (1396407.806 4990256.774)",CF,VIA CLAUDIO LUIGI BERTHOLLET 30/G,No,No,,2014,6,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,129456,30,4,,NEGOZIO,344,09,8,0,10125
"POINT (1396410.951 4990255.121)",CF,VIA CLAUDIO LUIGI BERTHOLLET 30/H,No,No,,2012,7,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gelateria,S,122291,40,3,,NEGOZIO,344,09,8,0,10125
"POINT (1396408.651 4990269.622)",CF,VIA CLAUDIO LUIGI BERTHOLLET 33/A,No,No,,2010,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mobili,S,113452,68,56,,NEGOZIO,337,09,8,0,10125
"POINT (1396422.973 4990262.112)",CF,VIA CLAUDIO LUIGI BERTHOLLET 35/A,No,No,,2010,10,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,113393,70,51,,NEGOZIO,337,09,8,0,10125
"POINT (1396434.146 4990256.255)",CF,VIA CLAUDIO LUIGI BERTHOLLET 35/D,No,No,,2010,11,EXTRALIMENTARI,COSE ANTICHE E USATE,Vend.ingrosso di cose antiche ed usate,Oggetti preziosi,S,113970,.,.,,,337,09,8,0,10125
"POINT (1396447.011 4990249.509)",EP,VIA CLAUDIO LUIGI BERTHOLLET 37,Si,No,,2017,8,ALTRO,DIA di somministrazione,nei circoli,Nessuna,,139084,12,,,,337,09,8,731,10125
"POINT (1396475.745 4990220.466)",AE,VIA CLAUDIO LUIGI BERTHOLLET 38,Si,No,,2012,6,.,Acconciatori/estetisti,Acconciatori,Nessuna,,62387,56,.,N,,345,09,8,734,10125
"POINT (1396464.572 4990226.365)",CF,VIA CLAUDIO LUIGI BERTHOLLET 38/A,No,No,,2012,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Profumeria,S,15449,56,5,N,NEGOZIO,345,09,8,0,10125
"POINT (1396282.442 4990336.146)",CF,VIA CLAUDIO LUIGI BERTHOLLET 25/A,No,No,,2011,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,117535,33,30,,NEGOZIO,336,09,8,0,10125
"POINT (1396321.042 4990315.966)",CF,VIA CLAUDIO LUIGI BERTHOLLET 27/E,No,No,,2002,7,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Elettronica,S,34588,27,.,,NEGOZIO,336,09,8,0,10125
"POINT (1396285.979 4990320.844)",CF,VIA CLAUDIO LUIGI BERTHOLLET 20/C,No,No,,2001,5,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,27428,15,.,,NEGOZIO,343,09,8,0,10125
"POINT (1396290.157 4990318.636)",EP,VIA CLAUDIO LUIGI BERTHOLLET 20/D,No,No,,2015,3,.,Somministrazione,U,Nessuna,,115296,40,,,,343,09,8,0,10125
"POINT (1396302.156 4990312.293)",CF,VIA CLAUDIO LUIGI BERTHOLLET 22/B,No,No,,2008,7,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,67092,76,35,N,NEGOZIO,343,09,8,0,10125
"POINT (1396261.003 4990347.433)",EP,VIA CLAUDIO LUIGI BERTHOLLET 23/F,No,No,,2016,9,.,Somministrazione,U,Nessuna,,117227,23,,,,335,09,8,0,10125
"POINT (1396261.003 4990347.433)",CF,VIA CLAUDIO LUIGI BERTHOLLET 23/F,No,No,,2011,11,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,117985,32,3,,NEGOZIO,335,09,8,0,10125
"POINT (1396376.869 4989948.78)",EP,CORSO GUGLIELMO MARCONI 33/E,No,No,,2013,7,.,Somministrazione,B,Nessuna,,52148,58,,N,,361,09,8,0,10125
"POINT (1396261.003 4990347.433)",CF,VIA CLAUDIO LUIGI BERTHOLLET 23/F,No,No,,2011,11,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,117985,32,3,,NEGOZIO,335,09,8,0,10125
"POINT (1396350.395 4990340.983)",EP,PIAZZA MADAMA CRISTINA 4,Si,No,,2005,10,ALTRO,Somministrazione,B,Nessuna,,57718,35,,N,,336,09,8,728,10125
"POINT (1396348.225 4990336.794)",EP,PIAZZA MADAMA CRISTINA 6,No,No,,2017,1,.,Somministrazione,B,Nessuna,,51209,61,,,,336,09,8,728,10125
"POINT (1396393.024 4990296.418)",CF,PIAZZA MADAMA CRISTINA 7,Si,No,,1999,10,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,12677,158,.,N,NEGOZIO,337,09,8,731,10125
"POINT (1396083.665 4990572.929)",EP,VIA SALUZZO 10,No,No,,1995,2,ALTRO,Somministrazione,B,Nessuna,,46518,48,,N,,325,09,8,724,10125
"POINT (1396076.74 4990526.991)",CF,VIA SALUZZO 11/G,No,No,,2010,3,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Opere d'arte,S,111548,197,119,,NEGOZIO,333,09,8,0,10125
"POINT (1396066.883 4990500.71)",CF,VIA SALUZZO 11 bis,No,No,,2013,1,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Casalinghi - Igiene casa e persona,S,105043,140,122,N,NEGOZIO,333,09,8,724,10125
"POINT (1396066.883 4990500.71)",CF,VIA SALUZZO 11 bis,No,No,,2010,7,ALIMENTARI,FORME SPECIALI DI VENDITA,Vend.dettaglio a mezzo apparecchi autom.,Alimentari,S,112660,500,250,,,333,09,8,724,10125
"POINT (1396062.048 4990487.879)",CF,VIA SALUZZO 13,Si,No,,2015,3,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bibite,S,131857,35,35,,NEGOZIO,333,09,8,724,10125
"POINT (1396033.828 4990513.6)",CF,VIA SALUZZO 14 scala B,No,No,,2016,3,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Macelleria,S,133743,62,36,,NEGOZIO,332,09,8,724,10125
"POINT (1396033.828 4990513.6)",CF,VIA SALUZZO 14 scala B,No,No,,2016,3,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,133743,62,36,,NEGOZIO,332,09,8,724,10125
"POINT (1396056.441 4990505.505)",CF,VIA SALUZZO 14/E,No,No,,2015,4,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,132393,33,14,,NEGOZIO,332,09,8,0,10125
"POINT (1396284.077 4990619.888)",EP,CORSO VITTORIO EMANUELE II 35/C,No,No,,2004,5,ALTRO,Somministrazione,D,Nessuna,,56130,56,,N,,320,09,8,0,10125
"POINT (1396056.285 4990472.358)",AE,VIA SALUZZO 15,Si,No,,1987,10,ALTRO,Acconciatori/estetisti,Acconciatori,Nessuna,,58268,0,.,,,333,09,8,724,10125
"POINT (1396284.077 4990619.888)",CF,CORSO VITTORIO EMANUELE II 35/C,No,No,,2016,4,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Pasticceria,S,34720,160,70,N,NEGOZIO,320,09,8,0,10125
"POINT (1396056.285 4990472.358)",CF,VIA SALUZZO 15,Si,No,,2011,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,116077,400,180,,NEGOZIO,333,09,8,724,10125
"POINT (1396284.077 4990619.888)",CF,CORSO VITTORIO EMANUELE II 35/C,No,No,,2009,9,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Casalinghi - Igiene casa e persona,S,109402,100,2,N,NEGOZIO,320,09,8,0,10125
"POINT (1396056.285 4990472.358)",CF,VIA SALUZZO 15,Si,No,,1987,9,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,23682,37,.,,NEGOZIO,333,09,8,724,10125
"POINT (1396416.678 4990265.413)",EP,VIA CLAUDIO LUIGI BERTHOLLET 33/C,No,No,,1988,6,ALTRO,Somministrazione,B,Nessuna,,42865,38,,N,,337,09,8,0,10125
"POINT (1396056.285 4990472.358)",CF,VIA SALUZZO 15,Si,No,,2001,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Elettronica,S,16774,177,.,,NEGOZIO,333,09,8,724,10125
"POINT (1396049.99 4990488.152)",CF,VIA SALUZZO 16/C,No,No,,2005,7,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Articoli pr la casa,S,41265,.,50,N,,332,09,8,0,10125
"POINT (1396441.215 4990252.548)",CF,VIA CLAUDIO LUIGI BERTHOLLET 37/B,No,No,,2006,11,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,67046,39,34,N,NEGOZIO,337,09,8,0,10125
"POINT (1396269.92 4990627.331)",CF,CORSO VITTORIO EMANUELE II 37/B,No,No,,2010,3,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Elettrodomestici e/o ricambi,S,8773,50,35,N,NEGOZIO,320,09,8,0,10125
"POINT (1396047.716 4990482.035)",CF,VIA SALUZZO 16/E,No,No,,2015,4,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Macelleria,S,132189,60,23,,NEGOZIO,332,09,8,0,10125
"POINT (1396455.761 4990244.921)",CF,VIA CLAUDIO LUIGI BERTHOLLET 37/F,No,No,,2005,12,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,41477,50,.,N,,337,09,8,0,10125
"POINT (1396256.383 4990634.448)",CF,CORSO VITTORIO EMANUELE II 39/A,No,No,,2017,12,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,139757,138,34,,NEGOZIO,320,09,8,0,10125
"POINT (1396041.998 4990431.783)",EP,VIA SALUZZO 17,Si,No,,2004,3,ALTRO,Somministrazione,A,Nessuna,,55973,81,,N,,340,09,8,725,10125
"POINT (1396455.761 4990244.921)",CF,VIA CLAUDIO LUIGI BERTHOLLET 37/F,No,No,,2005,12,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,41477,50,.,N,,337,09,8,0,10125
"POINT (1396251.626 4990636.948)",EP,CORSO VITTORIO EMANUELE II 39,No,No,,2011,7,ALTRO,DIA di somministrazione,al domicilio del consumatore,Nessuna,,136465,.,,,,320,09,8,726,10125
"POINT (1396041.998 4990431.783)",EP,VIA SALUZZO 17,Si,No,,2017,6,.,Somministrazione,B,Nessuna,,53823,93,,N,,340,09,8,725,10125
"POINT (1396036.338 4990412.111)",CF,VIA SALUZZO 19/B,No,No,,2011,8,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Telefonia,S,116775,80,10,,NEGOZIO,340,09,8,0,10125
"POINT (1396240.394 4990642.853)",EP,CORSO VITTORIO EMANUELE II 41/B,No,No,,2006,9,.,Somministrazione,B,Nessuna,,49425,94,,N,,320,09,8,0,10125
"POINT (1395960.549 4990141.315)",EP,CORSO GUGLIELMO MARCONI 7/A,No,No,,2017,6,.,Somministrazione,B,Nessuna,,49632,66,,N,,352,09,8,0,10125
"POINT (1396116.334 4990701.619)",CF,CORSO VITTORIO EMANUELE II 47/H,No,No,,2011,7,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,16804,180,120,,NEGOZIO,318,09,8,0,10125
"POINT (1395983.099 4990130.922)",CF,CORSO GUGLIELMO MARCONI 9/A,No,No,,2013,3,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,124589,17,17,,NEGOZIO,352,09,8,0,10125
"POINT (1396202.243 4990473.936)",CF,VIA BERNARDINO GALLIARI 10 bis scala A,No,No,,2011,3,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,115345,48,9,,NEGOZIO,334,09,8,724,10125
"POINT (1396166.256 4990046.59)",CF,CORSO GUGLIELMO MARCONI 17/I,No,No,,1986,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,5248,55,.,,NEGOZIO,359,09,8,0,10125
"POINT (1396316.686 4990304.614)",EP,VIA CLAUDIO LUIGI BERTHOLLET 24/B,No,No,,2015,4,.,Somministrazione,A,Nessuna,,56613,36,,N,,343,09,8,0,10125
"POINT (1396193.495 4990033.933)",CF,CORSO GUGLIELMO MARCONI 19/F,No,No,,1998,12,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,36201,35,.,,NEGOZIO,359,09,8,0,10125
"POINT (1396288.939 4989989.369)",CF,CORSO GUGLIELMO MARCONI 27/D,No,No,,2011,5,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,115618,37,20,,NEGOZIO,360,09,8,0,10125
"POINT (1395898.922 4990191.094)",EP,CORSO GUGLIELMO MARCONI 1/E,No,No,,2010,5,.,Somministrazione,B,Nessuna,,56905,39,,N,,351,09,8,0,10125
"POINT (1396121.917 4990615.257)",EP,VIA S. PIO V 2/A,No,No,,1984,4,ALTRO,Somministrazione,B,Nessuna,,42207,52,,,,326,09,8,0,10125
"POINT (1396139.713 4990605.925)",CFE,VIA S. PIO V 2/H,No,No,,2012,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Quotidiani e periodici,S,37381,80,35,N,NEGOZIO,326,09,8,0,10125
"POINT (1396139.713 4990605.925)",CF,VIA S. PIO V 2/H,No,No,,2012,7,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Tabacchi,S,37382,80,35,N,NEGOZIO,326,09,8,0,10125
"POINT (1396426.415 4990361.212)",EP,PIAZZA MADAMA CRISTINA 1/A,No,No,,2014,8,.,Somministrazione,B,Nessuna,,56764,114,,N,,337,09,8,0,10125
"POINT (1396157.75 4990596.784)",EP,VIA S. PIO V 4,Si,No,,1987,3,ALTRO,Somministrazione,B,Nessuna,,42583,61,,N,,326,09,8,724,10125
"POINT (1396420.368 4990349.5)",CF,PIAZZA MADAMA CRISTINA 1,Si,No,,2017,3,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,137936,160,150,,NEGOZIO,337,09,8,731,10125
"POINT (1396446.234 4990366.807)",CF,VIA BERNARDINO GALLIARI 23/L,No,No,,2012,7,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Frutta e verdura,S,122109,29,21,,NEGOZIO,330,09,8,0,10125
"POINT (1396198.795 4990574.765)",CF,VIA S. PIO V 6/F,No,No,,2009,9,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Telefonia,S,109328,65,8,N,NEGOZIO,327,09,8,0,10125
"POINT (1396420.368 4990349.5)",CF,PIAZZA MADAMA CRISTINA 1,Si,No,,1985,7,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Macelleria,S,5116,30,.,N,NEGOZIO,337,09,8,731,10125
"POINT (1396453.128 4990363.179)",CF,VIA BERNARDINO GALLIARI 25/B,No,No,,2004,1,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Librerie,S,35848,40,.,,NEGOZIO,330,09,8,0,10125
"POINT (1396198.795 4990574.765)",CF,VIA S. PIO V 6/F,No,No,,1999,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,36822,70,.,,NEGOZIO,327,09,8,0,10125
"POINT (1396470.625 4990340.751)",CF,VIA BERNARDINO GALLIARI 26,Si,No,,2014,4,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bibite,S,14665,25,25,N,NEGOZIO,337,09,8,731,10125
"POINT (1396198.523 4990484.392)",EP,VIA BERNARDINO GALLIARI 10 bis/A,No,No,,2014,1,.,Somministrazione,U,Nessuna,,115340,20,,,,334,09,8,0,10125
"POINT (1396449.955 4989977.703)",CF,VIA CESARE LOMBROSO 30/F,No,No,,2008,3,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Vendita al dettaglio di cose antiche ed usate,S,103381,80,60,N,NEGOZIO,361,09,8,0,10125
"POINT (1396449.955 4989977.703)",CF,VIA CESARE LOMBROSO 30/F,No,No,,2008,3,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,103381,80,60,N,NEGOZIO,361,09,8,0,10125
"POINT (1396153.348 4990404.438)",EP,VIA CLAUDIO LUIGI BERTHOLLET 13/D,No,No,,2013,6,ALTRO,Somministrazione,U,Nessuna,,125801,24,,,,334,09,8,0,10125
"POINT (1396153.348 4990404.438)",CF,VIA CLAUDIO LUIGI BERTHOLLET 13/D,No,No,,1996,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,28958,73,.,,NEGOZIO,334,09,8,0,10125
"POINT (1396215.994 4990358.013)",CF,VIA CLAUDIO LUIGI BERTHOLLET 16/B,No,No,,2006,1,EXTRALIMENTARI,COSE ANTICHE E USATE,Vend.ingrosso di cose antiche ed usate,Autoveicoli e motoveicoli,S,98264,.,20,N,,342,09,8,0,10125
"POINT (1396215.994 4990358.013)",CF,VIA CLAUDIO LUIGI BERTHOLLET 16/B,No,No,,2001,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,6339,81,.,,NEGOZIO,342,09,8,0,10125
"POINT (1396230.647 4990350.33)",AE,VIA CLAUDIO LUIGI BERTHOLLET 16,Si,No,,2017,1,.,Acconciatori/estetisti,Acconciatori,Nessuna,,125707,25,.,,,342,09,8,728,10125
"POINT (1396204.989 4990377.204)",CF,VIA CLAUDIO LUIGI BERTHOLLET 17/F,No,No,,2011,1,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Tabacchi,S,28735,60,45,N,NEGOZIO,335,09,8,0,10125
"POINT (1396204.989 4990377.204)",CFE,VIA CLAUDIO LUIGI BERTHOLLET 17/F,No,No,,2011,1,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Quotidiani e periodici,S,28736,60,45,N,NEGOZIO,335,09,8,0,10125
"POINT (1396245.583 4990342.498)",CF,VIA CLAUDIO LUIGI BERTHOLLET 18,No,No,,2011,3,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,115657,20,20,,NEGOZIO,342,09,8,728,10125
"POINT (1396245.583 4990342.498)",CF,VIA CLAUDIO LUIGI BERTHOLLET 18,No,No,,1975,1,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,31097,25,.,,NEGOZIO,342,09,8,728,10125
"POINT (1396227.31 4990365.341)",EP,VIA CLAUDIO LUIGI BERTHOLLET 19,Si,No,,2000,5,ALTRO,Somministrazione,B,Nessuna,,50986,48,,,,335,09,8,728,10125
"POINT (1396227.31 4990365.341)",CF,VIA CLAUDIO LUIGI BERTHOLLET 19,Si,No,,2000,5,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari annessi ad altra attivita,S,14059,40,.,N,NEGOZIO,335,09,8,728,10125
"POINT (1396296.9 4990315.071)",CF,VIA CLAUDIO LUIGI BERTHOLLET 20/F,No,No,,1997,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,27088,40,.,,NEGOZIO,343,09,8,0,10125
"POINT (1396304.937 4990310.824)",CF,VIA CLAUDIO LUIGI BERTHOLLET 22,Si,No,,2002,8,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,23237,24,.,,NEGOZIO,343,09,8,728,10125
"POINT (1396245.041 4990355.917)",CF,VIA CLAUDIO LUIGI BERTHOLLET 23/A,No,No,,2007,4,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,99740,101,10,N,NEGOZIO,335,09,8,0,10125
"POINT (1396245.041 4990355.917)",CF,VIA CLAUDIO LUIGI BERTHOLLET 23/A,No,No,,2002,7,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Pasticceria,S,38299,30,.,,NEGOZIO,335,09,8,0,10125
"POINT (1396026.293 4990377.616)",EP,VIA SALUZZO 21/E,No,No,,2016,9,.,Somministrazione,B,Nessuna,,120679,45,,,,340,09,8,0,10125
"POINT (1396200.299 4990619.815)",CF,VIA GOITO 3/A,No,No,,1994,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Oggetti preziosi,S,30097,27,27,,NEGOZIO,320,09,8,0,10125
"POINT (1396026.36 4990416.608)",AE,VIA SALUZZO 22,No,No,,2012,5,.,Acconciatori/estetisti,Acconciatori,Nessuna,,111383,68,.,,,339,09,8,725,10125
"POINT (1396184.152 4990614.688)",EP,VIA GOITO 4,Si,No,,2017,1,.,Somministrazione,A,Nessuna,,57438,80,,N,,319,09,8,724,10125
"POINT (1396019.284 4990353.546)",CF,VIA SALUZZO 23/E,No,No,,2017,2,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,137777,27,16,,NEGOZIO,340,09,8,0,10125
"POINT (1396172.052 4990565.305)",CF,VIA GOITO 7/A,No,No,,1999,5,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,13478,50,.,,NEGOZIO,327,09,8,0,10125
"POINT (1396021.279 4990360.572)",EP,VIA SALUZZO 23,Si,No,,2011,1,ALTRO,DIA di somministrazione,nei circoli,Nessuna,,114319,63,,,,340,09,8,725,10125
"POINT (1396159.893 4990541.406)",EP,VIA GOITO 9/C,No,No,,2015,7,ALTRO,DIA di somministrazione,al domicilio del consumatore,Nessuna,,133149,.,,,,327,09,8,0,10125
"POINT (1396014.152 4990336.185)",EP,VIA SALUZZO 23 bis,Si,No,,2017,9,.,Somministrazione,D,Nessuna,,54507,54,,N,,340,09,8,725,10125
"POINT (1396159.893 4990541.406)",EP,VIA GOITO 9/C,No,No,,2013,6,ALTRO,Somministrazione,U,Nessuna,,125918,50,,,,327,09,8,0,10125
"POINT (1396014.152 4990336.185)",CF,VIA SALUZZO 23 bis,Si,No,,2008,9,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Cartolerie,S,30724,.,24,N,NEGOZIO,340,09,8,725,10125
"POINT (1396159.893 4990541.406)",CF,VIA GOITO 9/C,No,No,,2013,2,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,121568,120,69,,NEGOZIO,327,09,8,0,10125
"POINT (1396095.058 4990669.811)",CF,VIA NIZZA 3/C,No,No,,2013,4,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bibite,S,125206,50,31,,NEGOZIO,318,09,8,0,10125
"POINT (1395979.66143939 4990216.35774921)",CF,VIA SALUZZO 29,No,No,,1991,2,EXTRALIMENTARI,MEDIE STRUTTURE,Medie strutture di vendita,Extralimentari,S,7748,577,357,,NEGOZIO,352,09,8,730,10125
"POINT (1396156.478 4990534.692)",EP,VIA GOITO 9,No,No,,2009,6,ALTRO,DIA di somministrazione,al domicilio del consumatore,Nessuna,,108904,.,,N,,327,09,8,726,10125
"POINT (1396085.999 4990652.714)",EP,VIA NIZZA 3/H,No,No,,2007,6,.,Somministrazione,B,Nessuna,,49713,146,,N,,318,09,8,0,10125
"POINT (1396013.136 4990370.419)",EP,VIA SALUZZO 30/D,No,No,,2015,4,ALTRO,Somministrazione,U,Nessuna,,132188,.,,,,339,09,8,0,10125
"POINT (1396156.478 4990534.692)",EP,VIA GOITO 9,No,No,,2009,6,.,Somministrazione,A,Nessuna,,53577,102,,N,,327,09,8,726,10125
"POINT (1396085.999 4990652.714)",EP,VIA NIZZA 3/H,No,No,,2012,3,.,Somministrazione,A,Nessuna,,49713,146,,N,,318,09,8,0,10125
"POINT (1396010.379 4990360.967)",EP,VIA SALUZZO 30/F,No,No,,2012,8,ALTRO,Somministrazione,U,Nessuna,,122725,25,,,,339,09,8,0,10125
"POINT (1396156.478 4990534.692)",CF,VIA GOITO 9,No,No,,2009,7,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari annessi ad altra attivita,S,108848,188,26,N,NEGOZIO,327,09,8,726,10125
"POINT (1396071.323 4990625.752)",EP,VIA NIZZA 5/D,No,No,,2016,4,.,Somministrazione,U,Nessuna,,131025,24,,,,325,09,8,0,10125
"POINT (1395974.166 4990197.685)",CF,VIA SALUZZO 31/A,No,No,,2016,12,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,137317,22,16,,NEGOZIO,352,09,8,0,10125
"POINT (1396138.30260417 4990498.83333333)",EP,VIA GOITO 11,Si,No,,1974,5,ALTRO,DIA di somministrazione,nei circoli,Nessuna,,41747,28,,,,334,09,8,724,10125
"POINT (1396071.323 4990625.752)",CF,VIA NIZZA 5/D,No,No,,2013,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bigiotteria,S,125809,4,4,,NEGOZIO,325,09,8,0,10125
